Rk,Player,Debut,Age,Yrs,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP.1,PTS.1,TRB.1,AST.1,STL.1,BLK.1,Rookie_Year,Fetch_Date
73,Quinten Post,"Dec 27, '24, GSW @ LAC",24,2,93,1594,276,623,152,405,46,57,86,351,126,39,44,72,182,750,0.443,0.375,0.807,17.1,8.1,3.8,1.4,0.4,0.5,2025,2026-02-05
74,Zyon Pullin,"Feb 3, '25, MEM vs. SAS",23,1,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,2025,2026-02-05
75,Alex Reese,"Oct 27, '24, OKC vs. ATL",25,1,15,216,26,54,15,41,9,12,9,47,4,10,10,6,21,76,0.481,0.366,0.75,14.4,5.1,3.1,0.3,0.7,0.7,2025,2026-02-05
76,Antonio Reeves,"Oct 23, '24, NOP vs. CHI",24,2,51,716,121,264,56,139,28,35,19,68,41,22,4,30,43,326,0.458,0.403,0.8,14.0,6.4,1.3,0.8,0.4,0.1,2025,2026-02-05
77,Zaccharie Risacher,"Oct 23, '24, ATL vs. BRK",19,2,113,2774,519,1129,181,509,140,204,120,397,146,86,56,128,232,1359,0.46,0.356,0.686,24.5,12.0,3.5,1.3,0.8,0.5,2025,2026-02-05
78,Liam Robbins,"Oct 31, '24, MIL @ MEM",25,1,13,57,2,8,0,2,5,10,7,12,2,2,2,6,9,9,0.25,0.0,0.5,4.4,0.7,0.9,0.2,0.2,0.2,2025,2026-02-05
79,Jackson Rowe,"Feb 5, '25, GSW @ UTA",28,1,6,52,8,17,3,10,3,6,3,11,4,4,0,1,4,22,0.471,0.3,0.5,8.7,3.7,1.8,0.7,0.7,0.0,2025,2026-02-05
80,Tidjane SalaÃ¼n,"Oct 26, '24, CHO vs. MIA",19,2,91,1741,187,486,89,275,88,124,94,415,100,41,21,82,132,551,0.385,0.324,0.71,19.1,6.1,4.6,1.1,0.5,0.2,2025,2026-02-05
81,Alex Sarr,"Oct 24, '24, WAS vs. BOS",19,2,106,2926,600,1380,143,455,206,298,218,736,270,77,182,182,224,1549,0.435,0.314,0.691,27.6,14.6,6.9,2.5,0.7,1.7,2025,2026-02-05
82,Baylor Scheierman,"Oct 24, '24, BOS @ WAS",24,2,76,995,91,228,61,168,17,22,38,167,71,42,5,30,84,260,0.399,0.363,0.773,13.1,3.4,2.2,0.9,0.6,0.1,2025,2026-02-05
83,Terrence Shannon Jr.,"Nov 2, '24, MIN @ SAS",24,2,54,621,87,195,26,68,38,48,16,75,46,14,6,30,56,238,0.446,0.382,0.792,11.5,4.4,1.4,0.9,0.3,0.1,2025,2026-02-05
84,Jamal Shead,"Oct 23, '24, TOR vs. CLE",22,2,126,2604,326,834,131,402,109,142,47,211,594,108,16,184,263,892,0.391,0.326,0.768,20.7,7.1,1.7,4.7,0.9,0.1,2025,2026-02-05
85,Reed Sheppard,"Oct 23, '24, HOU vs. CHO",20,2,100,1837,309,767,162,439,55,70,31,200,220,102,44,95,146,835,0.403,0.369,0.786,18.4,8.4,2.0,2.2,1.0,0.4,2025,2026-02-05
86,KJ Simpson,"Nov 4, '24, CHO @ MIN",22,2,50,1065,135,390,45,169,51,66,44,138,147,49,6,80,70,366,0.346,0.266,0.773,21.3,7.3,2.8,2.9,1.0,0.1,2025,2026-02-05
87,Jaylen Sims,"Apr 4, '25, CHO vs. SAC",26,1,6,112,12,28,6,15,12,15,3,6,12,3,1,8,10,42,0.429,0.4,0.8,18.7,7.0,1.0,2.0,0.5,0.2,2025,2026-02-05
88,Tolu Smith,"Apr 13, '25, DET @ MIL",24,2,6,77,13,24,0,0,14,18,14,36,4,2,5,6,10,40,0.542,,0.778,12.8,6.7,6.0,0.7,0.3,0.8,2025,2026-02-05
89,Tyler Smith,"Oct 23, '24, MIL @ PHI",20,1,23,122,24,50,13,30,6,8,6,25,4,3,4,8,11,67,0.48,0.433,0.75,5.3,2.9,1.1,0.2,0.1,0.2,2025,2026-02-05
90,Cam Spencer,"Nov 20, '24, MEM vs. PHI",24,2,72,1383,212,454,124,281,108,115,34,157,298,42,5,76,95,656,0.467,0.441,0.939,19.2,9.1,2.2,4.1,0.6,0.1,2025,2026-02-05
91,Isaiah Stevens,"Mar 29, '25, MIA @ PHI",24,2,5,29,0,4,0,1,4,4,1,4,6,4,0,0,1,4,0.0,0.0,1.0,5.8,0.8,0.8,1.2,0.8,0.0,2025,2026-02-05
92,Drew Timme,"Mar 28, '25, BRK vs. LAC",24,2,25,382,66,140,14,49,12,19,25,86,34,9,1,20,31,158,0.471,0.286,0.632,15.3,6.3,3.4,1.4,0.4,0.0,2025,2026-02-05
93,Nae'Qwan Tomlin,"Feb 20, '25, CLE @ BRK",24,2,45,748,119,248,19,89,44,60,65,147,39,30,26,18,90,301,0.48,0.213,0.733,16.6,6.7,3.3,0.9,0.7,0.6,2025,2026-02-05
94,Armel TraorÃ©,"Nov 16, '24, LAL @ NOP",22,1,9,67,6,19,0,7,2,7,2,15,1,4,2,3,6,14,0.316,0.0,0.286,7.4,1.6,1.7,0.1,0.4,0.2,2025,2026-02-05
95,Luke Travers,"Nov 1, '24, CLE vs. ORL",23,2,24,191,14,56,1,25,11,11,17,44,17,8,5,11,12,40,0.25,0.04,1.0,8.0,1.7,1.8,0.7,0.3,0.2,2025,2026-02-05
96,Jaylon Tyson,"Oct 23, '24, CLE @ TOR",22,2,93,1738,309,624,117,263,75,97,130,348,156,54,23,97,174,810,0.495,0.445,0.773,18.7,8.7,3.7,1.7,0.6,0.2,2025,2026-02-05
97,Keaton Wallace,"Oct 27, '24, ATL @ OKC",25,2,71,947,122,298,61,166,17,22,10,96,161,49,14,55,77,322,0.409,0.367,0.773,13.3,4.5,1.4,2.3,0.7,0.2,2025,2026-02-05
98,Ja'Kobe Walter,"Nov 1, '24, TOR vs. LAL",20,2,93,1838,246,597,111,319,102,128,87,246,118,79,16,71,177,705,0.412,0.348,0.797,19.8,7.6,2.6,1.3,0.8,0.2,2025,2026-02-05
99,Kel'el Ware,"Oct 23, '24, MIA vs. ORL",20,2,112,2503,474,869,91,248,100,136,261,916,88,76,122,100,183,1139,0.545,0.367,0.735,22.3,10.2,8.2,0.8,0.7,1.1,2025,2026-02-05
100,Anton Watson,"Mar 10, '25, NYK @ SAC",24,1,9,22,4,9,0,1,0,0,1,3,2,1,0,2,3,8,0.444,0.0,,2.4,0.9,0.3,0.2,0.1,0.0,2025,2026-02-05
101,Jaylen Wells,"Oct 23, '24, MEM @ UTA",21,2,127,3334,483,1159,219,639,209,261,133,436,216,85,12,124,251,1394,0.417,0.343,0.801,26.3,11.0,3.4,1.7,0.7,0.1,2025,2026-02-05
102,Phillip Wheeler,"Mar 26, '25, PHI vs. WAS",22,1,5,44,3,21,0,10,2,2,2,8,2,1,2,1,1,8,0.143,0.0,1.0,8.8,1.6,1.6,0.4,0.2,0.4,2025,2026-02-05
103,Cody Williams,"Oct 23, '24, UTA vs. MEM",20,2,87,1761,178,452,50,196,47,69,58,196,91,43,29,65,159,453,0.394,0.255,0.681,20.2,5.2,2.3,1.0,0.5,0.3,2025,2026-02-05
104,Jahmir Young,"Mar 4, '25, CHI vs. CLE",24,2,13,66,10,20,3,8,3,3,2,6,12,1,0,3,6,26,0.5,0.375,1.0,5.1,2.0,0.5,0.9,0.1,0.0,2025,2026-02-05
1,Ace Bailey,"Oct 22, '25, UTA vs. LAC",19,1,44,1117,201,443,66,189,31,44,65,160,71,35,22,54,112,499,0.454,0.349,0.705,25.4,11.3,3.6,1.6,0.8,0.5,2026,2026-02-05
2,Brooks Barnhizer,"Oct 21, '25, OKC vs. HOU",23,1,27,194,13,29,1,6,4,6,9,44,9,5,2,5,16,31,0.448,0.167,0.667,7.2,1.1,1.6,0.3,0.2,0.1,2026,2026-02-05
3,Joan Beringer,"Oct 24, '25, MIN @ LAL",19,1,24,167,34,51,0,0,6,10,25,50,6,3,10,6,25,74,0.667,,0.6,7.0,3.1,2.1,0.3,0.1,0.4,2026,2026-02-05
4,Koby Brea,"Nov 2, '25, PHO vs. SAS",23,1,2,8,1,3,0,2,2,2,0,1,2,0,0,0,0,4,0.333,0.0,1.0,4.0,2.0,0.5,1.0,0.0,0.0,2026,2026-02-05
5,Johni Broome,"Nov 2, '25, PHI @ BRK",23,1,9,43,4,20,0,3,2,4,6,13,4,2,0,2,5,10,0.2,0.0,0.5,4.8,1.1,1.4,0.4,0.2,0.0,2026,2026-02-05
6,Carter Bryant,"Oct 22, '25, SAS @ DAL",20,1,38,314,36,103,15,54,11,14,16,64,7,6,5,12,30,98,0.35,0.278,0.786,8.3,2.6,1.7,0.2,0.2,0.1,2026,2026-02-05
7,Dylan Cardwell,"Oct 22, '25, SAC @ PHO",24,1,24,475,48,81,0,1,17,32,66,165,26,17,41,19,92,113,0.593,0.0,0.531,19.8,4.7,6.9,1.1,0.7,1.7,2026,2026-02-05
8,Moussa Cisse,"Oct 22, '25, DAL vs. SAS",23,1,29,348,42,67,0,0,27,56,55,129,7,10,33,22,53,111,0.627,,0.482,12.0,3.8,4.4,0.2,0.3,1.1,2026,2026-02-05
9,Walter Clayton,"Oct 22, '25, UTA vs. LAC",22,1,45,811,102,256,44,143,58,62,15,88,143,24,12,57,78,306,0.398,0.308,0.935,18.0,6.8,2.0,3.2,0.5,0.3,2026,2026-02-05
10,Nique Clifford,"Oct 22, '25, SAC @ PHO",23,1,47,932,101,255,34,111,30,44,36,140,63,28,14,50,89,266,0.396,0.306,0.682,19.8,5.7,3.0,1.3,0.6,0.3,2026,2026-02-05
11,Javonte Cooke,"Nov 19, '25, POR vs. CHI",26,1,12,72,8,29,3,16,2,2,2,10,7,6,0,6,3,21,0.276,0.188,1.0,6.0,1.8,0.8,0.6,0.5,0.0,2026,2026-02-05
12,Cedric Coward,"Oct 22, '25, MEM vs. NOP",22,1,45,1200,225,482,70,203,101,119,63,281,130,24,18,79,89,621,0.467,0.345,0.849,26.7,13.8,6.2,2.9,0.5,0.4,2026,2026-02-05
13,LJ Cryer,"Jan 19, '26, GSW vs. MIA",24,1,3,8,2,5,2,4,0,0,0,1,0,0,0,0,1,6,0.4,0.5,,2.7,2.0,0.3,0.0,0.0,0.0,2026,2026-02-05
14,Mohamed Diawara,"Oct 28, '25, NYK @ MIL",20,1,40,217,33,77,18,44,3,6,10,41,20,9,4,13,22,87,0.429,0.409,0.5,5.4,2.2,1.0,0.5,0.2,0.1,2026,2026-02-05
15,Hunter Dickinson,"Oct 22, '25, NOP @ MEM",25,1,1,5,1,2,0,0,0,0,0,0,0,0,1,2,2,2,0.5,,,5.0,2.0,0.0,0.0,0.0,1.0,2026,2026-02-05
16,Egor DÑmin,"Oct 22, '25, BRK @ CHO",19,1,43,1061,152,378,107,271,42,49,20,133,143,35,12,78,78,453,0.402,0.395,0.857,24.7,10.5,3.1,3.3,0.8,0.3,2026,2026-02-05
17,VJ Edgecombe,"Oct 22, '25, PHI @ BOS",20,1,46,1638,258,604,95,264,84,109,75,244,197,70,22,82,142,695,0.427,0.36,0.771,35.6,15.1,5.3,4.3,1.5,0.5,2026,2026-02-05
18,Tristan Enaruna,"Feb 1, '26, CLE @ POR",24,1,1,3,1,1,0,0,0,0,2,2,1,0,0,0,0,2,1.0,,,3.0,2.0,2.0,1.0,0.0,0.0,2026,2026-02-05
19,Noa Essengue,"Nov 22, '25, CHI vs. WAS",19,1,2,6,0,3,0,2,0,0,0,0,0,1,0,0,1,0,0.0,0.0,,3.0,0.0,0.0,0.0,0.5,0.0,2026,2026-02-05
20,Jeremiah Fears,"Oct 22, '25, NOP @ MEM",19,1,52,1326,263,611,53,166,114,140,39,189,152,66,15,113,91,693,0.43,0.319,0.814,25.5,13.3,3.6,2.9,1.3,0.3,2026,2026-02-05
21,Cooper Flagg,"Oct 22, '25, DAL vs. SAS",19,1,46,1569,354,731,48,163,170,212,53,306,192,55,36,100,103,926,0.484,0.294,0.802,34.1,20.1,6.7,4.2,1.2,0.8,2026,2026-02-05
22,Rasheer Fleming,"Oct 24, '25, PHO @ LAC",21,1,29,189,26,75,9,41,8,11,19,37,5,6,6,7,21,69,0.347,0.22,0.727,6.5,2.4,1.3,0.2,0.2,0.2,2026,2026-02-05
23,Myron Gardner,"Oct 28, '25, MIA vs. CHO",24,1,22,197,32,66,14,35,13,18,18,60,17,11,4,3,36,91,0.485,0.4,0.722,9.0,4.1,2.7,0.8,0.5,0.2,2026,2026-02-05
24,Vladislav Goldin,"Dec 19, '25, MIA @ BOS",24,1,2,8,2,2,0,0,0,0,0,1,2,0,1,0,3,4,1.0,,,4.0,2.0,0.5,1.0,0.0,0.5,2026,2026-02-05
25,Hugo GonzÃ¡lez,"Oct 24, '25, BOS @ NYK",19,1,45,692,72,151,25,71,10,21,40,154,28,28,12,27,81,179,0.477,0.352,0.476,15.4,4.0,3.4,0.6,0.6,0.3,2026,2026-02-05
26,Yang Hansen,"Oct 22, '25, POR vs. MIN",20,1,29,235,22,76,5,33,17,18,15,50,21,2,8,25,32,66,0.289,0.152,0.944,8.1,2.3,1.7,0.7,0.1,0.3,2026,2026-02-05
27,Dylan Harper,"Oct 22, '25, SAS @ DAL",19,1,39,835,169,372,25,101,56,76,27,128,137,34,12,56,73,419,0.454,0.248,0.737,21.4,10.7,3.3,3.5,0.9,0.3,2026,2026-02-05
28,Chucky Hepburn,"Nov 30, '25, TOR @ NYK",22,1,2,13,0,6,0,5,0,0,0,1,2,1,0,1,2,0,0.0,0.0,,6.5,0.0,0.5,1.0,0.5,0.0,2026,2026-02-05
29,DaRon Holmes,"Oct 25, '25, DEN vs. PHO",23,1,14,175,19,43,14,34,6,8,5,24,15,0,4,5,16,58,0.442,0.412,0.75,12.5,4.1,1.7,1.1,0.0,0.3,2026,2026-02-05
30,Kasparas JakuÄionis,"Dec 1, '25, MIA vs. LAC",19,1,26,410,33,99,24,61,20,23,21,61,59,17,1,23,51,110,0.333,0.393,0.87,15.8,4.2,2.3,2.3,0.7,0.0,2026,2026-02-05
31,Sion James,"Oct 22, '25, CHO vs. BRK",23,1,51,1236,89,238,48,139,65,76,29,179,97,27,17,45,91,291,0.374,0.345,0.855,24.2,5.7,3.5,1.9,0.5,0.3,2026,2026-02-05
32,Tre Johnson,"Oct 22, '25, WAS @ MIL",19,1,39,980,182,410,84,214,57,64,20,106,84,24,13,56,70,505,0.444,0.393,0.891,25.1,12.9,2.7,2.2,0.6,0.3,2026,2026-02-05
33,Curtis Jones,"Nov 29, '25, DEN @ PHO",24,1,6,31,4,14,1,9,0,0,1,5,3,0,0,1,3,9,0.286,0.111,,5.2,1.5,0.8,0.5,0.0,0.0,2026,2026-02-05
34,Kam Jones,"Dec 22, '25, IND @ BOS",23,1,14,124,14,37,3,14,2,4,4,15,19,3,0,4,5,33,0.378,0.214,0.5,8.9,2.4,1.1,1.4,0.2,0.0,2026,2026-02-05
35,David Jones GarcÃ­a,"Oct 22, '25, SAS @ DAL",24,1,11,68,13,25,3,5,3,6,4,13,18,6,1,5,6,32,0.52,0.6,0.5,6.2,2.9,1.2,1.6,0.5,0.1,2026,2026-02-05
36,Ryan Kalkbrenner,"Oct 22, '25, CHO vs. BRK",24,1,39,911,142,184,0,2,51,76,94,238,26,21,60,41,66,335,0.772,0.0,0.671,23.4,8.6,6.1,0.7,0.5,1.5,2026,2026-02-05
37,Miles Kelly,"Oct 26, '25, DAL vs. TOR",23,1,11,93,11,30,7,24,0,0,4,17,7,3,0,4,10,29,0.367,0.292,,8.5,2.6,1.5,0.6,0.3,0.0,2026,2026-02-05
38,Kon Knueppel,"Oct 22, '25, CHO vs. BRK",20,1,50,1602,323,670,166,391,124,139,59,274,179,35,10,108,108,936,0.482,0.425,0.892,32.0,18.7,5.5,3.6,0.7,0.2,2026,2026-02-05
39,Yanic Konan NiederhÃ¤user,"Oct 22, '25, LAC @ UTA",22,1,29,235,37,57,0,3,21,32,22,58,8,2,12,13,34,95,0.649,0.0,0.656,8.1,3.3,2.0,0.3,0.1,0.4,2026,2026-02-05
40,Chaz Lanier,"Oct 24, '25, DET @ HOU",24,1,18,162,18,51,14,42,5,5,6,17,12,5,0,2,6,55,0.353,0.333,1.0,9.0,3.1,0.9,0.7,0.3,0.0,2026,2026-02-05
41,Caleb Love,"Oct 27, '25, POR @ LAL",24,1,43,957,178,455,87,271,36,49,25,114,112,26,4,57,47,479,0.391,0.321,0.735,22.3,11.1,2.7,2.6,0.6,0.1,2026,2026-02-05
42,Khaman Maluach,"Oct 24, '25, PHO @ LAC",19,1,22,95,8,20,0,5,9,10,6,20,3,1,8,10,17,25,0.4,0.0,0.9,4.3,1.1,0.9,0.1,0.0,0.4,2026,2026-02-05
43,Chris MaÃ±on,"Oct 26, '25, LAL @ SAC",24,1,4,14,0,1,0,1,0,0,1,3,0,1,2,0,3,0,0.0,0.0,,3.5,0.0,0.8,0.0,0.3,0.5,2026,2026-02-05
44,Alijah Martin,"Dec 7, '25, TOR vs. BOS",24,1,10,88,9,26,2,11,10,12,6,12,8,5,3,3,9,30,0.346,0.182,0.833,8.8,3.0,1.2,0.8,0.5,0.3,2026,2026-02-05
45,Jahmai Mashack,"Nov 20, '25, MEM vs. SAC",23,1,7,25,2,8,2,6,0,0,0,5,2,1,0,3,1,6,0.25,0.333,,3.6,0.9,0.7,0.3,0.1,0.0,2026,2026-02-05
46,Liam McNeeley,"Oct 26, '25, CHO @ WAS",20,1,28,342,34,88,22,58,25,31,11,60,23,5,3,12,35,115,0.386,0.379,0.806,12.2,4.1,2.1,0.8,0.2,0.1,2026,2026-02-05
47,Collin Murray-Boyles,"Oct 26, '25, TOR @ DAL",20,1,40,882,127,238,15,44,38,59,102,205,82,36,33,48,104,307,0.534,0.341,0.644,22.1,7.7,5.1,2.1,0.9,0.8,2026,2026-02-05
48,Ryan Nembhard,"Oct 22, '25, DAL vs. SAS",22,1,37,696,103,236,32,85,10,13,7,65,179,9,1,54,50,248,0.436,0.376,0.769,18.8,6.7,1.8,4.8,0.2,0.0,2026,2026-02-05
49,Asa Newell,"Oct 24, '25, ATL @ ORL",20,1,35,388,72,132,26,62,13,22,31,72,18,13,12,19,56,183,0.545,0.419,0.591,11.1,5.2,2.1,0.5,0.4,0.3,2026,2026-02-05
50,Lachlan Olbrich,"Nov 29, '25, CHI @ IND",22,1,14,109,6,17,1,6,4,10,11,36,11,2,1,4,22,17,0.353,0.167,0.4,7.8,1.2,2.6,0.8,0.1,0.1,2026,2026-02-05
51,Micah Peavy,"Oct 27, '25, NOP vs. BOS",24,1,43,673,83,215,21,84,11,15,38,90,47,30,6,13,71,198,0.386,0.25,0.733,15.7,4.6,2.1,1.1,0.7,0.1,2026,2026-02-05
52,Noah Penda,"Oct 27, '25, ORL @ PHI",21,1,34,476,63,148,24,62,23,37,51,131,41,20,13,28,48,173,0.426,0.387,0.622,14.0,5.1,3.9,1.2,0.6,0.4,2026,2026-02-05
53,Taelon Peter,"Oct 23, '25, IND vs. OKC",23,1,23,169,14,47,12,43,4,6,6,24,20,7,2,10,10,44,0.298,0.279,0.667,7.3,1.9,1.0,0.9,0.3,0.1,2026,2026-02-05
54,Drake Powell,"Oct 22, '25, BRK @ CHO",20,1,38,719,80,181,28,91,42,46,10,60,60,21,5,37,53,230,0.442,0.308,0.913,18.9,6.1,1.6,1.6,0.6,0.1,2026,2026-02-05
55,Tyrese Proctor,"Oct 22, '25, CLE @ NYK",21,1,37,392,62,160,35,99,23,27,6,41,51,14,0,23,43,182,0.388,0.354,0.852,10.6,4.9,1.1,1.4,0.4,0.0,2026,2026-02-05
56,Derik Queen,"Oct 22, '25, NOP @ MEM",21,1,51,1322,242,496,10,46,135,170,88,376,217,54,47,129,146,629,0.488,0.217,0.794,25.9,12.3,7.4,4.3,1.1,0.9,2026,2026-02-05
57,Maxime Raynaud,"Oct 22, '25, SAC @ PHO",22,1,43,992,175,320,11,36,51,70,76,278,45,18,22,44,108,412,0.547,0.306,0.729,23.1,9.6,6.5,1.0,0.4,0.5,2026,2026-02-05
58,Will Richard,"Oct 21, '25, GSW @ LAL",23,1,46,885,113,238,52,147,35,43,44,114,64,56,5,38,82,313,0.475,0.354,0.814,19.2,6.8,2.5,1.4,1.2,0.1,2026,2026-02-05
59,Jase Richardson,"Oct 25, '25, ORL vs. CHI",20,1,35,411,69,143,22,59,24,33,17,48,41,8,2,21,36,184,0.483,0.373,0.727,11.7,5.3,1.4,1.2,0.2,0.1,2026,2026-02-05
60,Will Riley,"Oct 22, '25, WAS @ MIL",19,1,41,622,89,219,29,91,46,57,33,87,55,21,4,35,32,253,0.406,0.319,0.807,15.2,6.2,2.1,1.3,0.5,0.1,2026,2026-02-05
61,Hunter Sallis,"Oct 27, '25, PHI vs. ORL",22,1,7,26,3,5,0,0,1,2,0,1,4,0,1,5,2,7,0.6,,0.5,3.7,1.0,0.1,0.6,0.0,0.1,2026,2026-02-05
62,Kobe Sanders,"Oct 22, '25, LAC @ UTA",23,1,41,884,109,237,45,113,34,41,20,102,67,24,4,55,89,297,0.46,0.398,0.829,21.6,7.2,2.5,1.6,0.6,0.1,2026,2026-02-05
63,Ben Saraf,"Oct 22, '25, BRK @ CHO",19,1,18,313,28,87,11,43,16,21,6,27,47,14,4,33,21,83,0.322,0.256,0.762,17.4,4.6,1.5,2.6,0.8,0.2,2026,2026-02-05
64,Mark Sears,"Oct 26, '25, MIL @ CLE",23,1,7,26,6,13,4,8,6,8,1,2,2,0,0,4,4,22,0.462,0.5,0.75,3.7,3.1,0.3,0.3,0.0,0.0,2026,2026-02-05
65,Javon Small,"Oct 22, '25, MEM vs. NOP",23,1,16,206,24,67,12,35,14,19,7,24,54,5,2,19,19,74,0.358,0.343,0.737,12.9,4.6,1.5,3.4,0.3,0.1,2026,2026-02-05
66,Jahmyl Telfort,"Oct 28, '25, LAC @ GSW",24,1,8,32,0,4,0,4,1,4,0,3,1,1,0,1,5,1,0.0,0.0,0.25,4.0,0.1,0.4,0.1,0.1,0.0,2026,2026-02-05
67,Adou Thiero,"Nov 15, '25, LAL @ MIL",21,1,15,87,7,18,0,1,6,8,7,18,5,5,1,4,15,20,0.389,0.0,0.75,5.8,1.3,1.2,0.3,0.3,0.1,2026,2026-02-05
68,Ethan Thompson,"Dec 1, '25, IND vs. CLE",26,1,21,325,33,89,18,60,11,16,11,35,29,10,6,12,40,95,0.371,0.3,0.688,15.5,4.5,1.7,1.4,0.5,0.3,2026,2026-02-05
69,Nolan TraorÃ©,"Oct 22, '25, BRK @ CHO",19,1,27,525,58,165,23,74,23,29,5,38,77,11,10,37,45,162,0.352,0.311,0.793,19.4,6.0,1.4,2.9,0.4,0.4,2026,2026-02-05
70,Jamir Watkins,"Oct 28, '25, WAS vs. PHI",24,1,23,359,30,77,10,43,17,22,20,82,15,18,9,13,55,87,0.39,0.233,0.773,15.6,3.8,3.6,0.7,0.8,0.4,2026,2026-02-05
71,Amari Williams,"Oct 24, '25, BOS @ NYK",24,1,13,107,7,15,0,0,8,12,6,27,6,2,9,6,14,22,0.467,,0.667,8.2,1.7,2.1,0.5,0.2,0.7,2026,2026-02-05
72,Danny Wolf,"Nov 3, '25, BRK vs. MIN",21,1,35,696,98,252,38,121,37,46,37,157,67,20,15,37,67,271,0.389,0.314,0.804,19.9,7.7,4.5,1.9,0.6,0.4,2026,2026-02-05
73,Chris Youngblood,"Oct 21, '25, OKC vs. HOU",23,1,31,154,18,54,15,47,9,10,7,25,9,4,1,2,19,60,0.333,0.319,0.9,5.0,1.9,0.8,0.3,0.1,0.0,2026,2026-02-05
1,Timmy Allen,"Apr 6, '24, MEM vs. PHI",24,1,5,125,6,23,0,7,1,2,4,17,5,4,0,2,18,13,0.261,0.0,0.5,25.0,2.6,3.4,1.0,0.8,0.0,2024,2026-02-06
2,Ibou Badji,"Dec 26, '23, POR vs. SAC",21,1,22,226,14,22,0,0,6,12,20,51,13,3,20,15,46,34,0.636,,0.5,10.3,1.5,2.3,0.6,0.1,0.9,2024,2026-02-06
3,Amari Bailey,"Nov 12, '23, CHO @ NYK",19,1,10,65,8,24,1,8,6,7,6,9,7,3,0,4,2,23,0.333,0.125,0.857,6.5,2.3,0.9,0.7,0.3,0.0,2024,2026-02-06
4,Emoni Bates,"Oct 28, '23, CLE vs. IND",20,2,25,208,28,87,21,63,1,4,1,21,18,2,3,10,9,78,0.322,0.333,0.25,8.3,3.1,0.8,0.7,0.1,0.1,2024,2026-02-06
5,Jules Bernard,"Dec 8, '23, WAS @ BRK",24,1,19,149,29,64,11,29,5,9,10,26,16,3,1,8,14,74,0.453,0.379,0.556,7.8,3.9,1.4,0.8,0.2,0.1,2024,2026-02-06
6,Onuralp Bitim,"Nov 4, '23, CHI @ DEN",24,1,23,268,32,84,12,44,4,5,6,32,13,3,2,10,24,80,0.381,0.273,0.8,11.7,3.5,1.4,0.6,0.1,0.1,2024,2026-02-06
7,Anthony Black,"Oct 25, '23, ORL vs. HOU",20,3,196,4576,656,1478,180,523,334,459,122,570,529,187,104,306,411,1826,0.444,0.344,0.728,23.3,9.3,2.9,2.7,1.0,0.5,2024,2026-02-06
8,Leaky Black,"Nov 8, '23, CHO vs. WAS",24,1,26,284,25,52,9,20,10,15,9,48,24,8,11,6,19,69,0.481,0.45,0.667,10.9,2.7,1.8,0.9,0.3,0.4,2024,2026-02-06
9,Izaiah Brockington,"Mar 5, '24, NOP @ TOR",24,1,1,3,2,5,0,1,0,0,1,2,0,0,0,0,0,4,0.4,0.0,,3.0,4.0,2.0,0.0,0.0,0.0,2024,2026-02-06
10,Kobe Brown,"Oct 25, '23, LAC vs. POR",24,3,118,961,103,246,33,123,27,35,57,180,76,28,12,36,88,266,0.419,0.268,0.771,8.1,2.3,1.5,0.6,0.2,0.1,2024,2026-02-06
11,Kobe Bufkin,"Oct 29, '23, ATL @ MIL",20,3,31,365,56,150,15,66,19,28,12,59,46,11,10,19,32,146,0.373,0.227,0.679,11.8,4.7,1.9,1.5,0.4,0.3,2024,2026-02-06
12,Toumani Camara,"Oct 25, '23, POR @ LAC",23,3,199,6008,759,1699,321,895,228,313,400,1063,396,232,106,294,569,2067,0.447,0.359,0.728,30.2,10.4,5.3,2.0,1.2,0.5,2024,2026-02-06
13,D.J. Carton,"Feb 22, '24, TOR vs. BRK",23,2,8,69,4,15,1,7,5,6,2,8,6,3,0,5,4,14,0.267,0.143,0.833,8.6,1.8,1.0,0.8,0.4,0.0,2024,2026-02-06
14,Colin Castleton,"Nov 4, '23, LAL @ ORL",23,2,42,491,55,114,2,16,35,44,59,134,31,10,10,26,62,147,0.482,0.125,0.795,11.7,3.5,3.2,0.7,0.2,0.2,2024,2026-02-06
15,Malcolm Cazalon,"Nov 5, '23, DET vs. PHO",22,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.0,0.0,0.0,0.0,0.0,0.0,2024,2026-02-06
16,Sidy Cissoko,"Nov 20, '23, SAS vs. LAC",19,3,80,1262,129,306,55,178,64,95,60,153,94,41,18,63,151,377,0.422,0.309,0.674,15.8,4.7,1.9,1.2,0.5,0.2,2024,2026-02-06
17,Noah Clowney,"Nov 25, '23, BRK vs. MIA",19,3,113,2670,358,915,189,580,218,272,112,449,140,65,72,139,250,1123,0.391,0.326,0.801,23.6,9.9,4.0,1.2,0.6,0.6,2024,2026-02-06
18,Bilal Coulibaly,"Oct 25, '23, WAS @ IND",19,3,152,4453,546,1297,153,508,305,414,175,687,385,178,116,255,355,1550,0.421,0.301,0.737,29.3,10.2,4.5,2.5,1.2,0.8,2024,2026-02-06
